y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.828,8.02579499839961,-6.814341756901961,7.190270553942688,-8.126994061945823,-7.994702755020295,0.22334041945916905,-5.309583618769498,-8.788231115385763,13.516410100073461,-0.9402715478958144,-1.7414882113359587,-1.3477492168610437,I
0.828,8.088013596524137,-6.814341756901961,7.190270553942688,-8.12606721864711,-7.994702755020295,0.22334041945916905,-5.309583618769498,-8.788231115385763,13.80653508320603,-0.9402715478958144,-1.7414882113359587,-1.3477492168610437,I
0.8295999755859379,-0.17762590588432836,-6.814341756901961,7.228660578066862,-8.121329552072474,-8.085676036161082,0.6834851791975338,-4.491156863898417,-8.440008467092229,9.410275488234122,-0.5865202542499685,-1.6252704418932593,-1.4841907424229306,I
0.8344000244140629,4.47394341579704,-6.765359866488774,7.05864761408838,-8.123408384036216,-7.994702755020295,0.6067943859078095,-3.9796401421039915,-8.503307623446076,12.300596925002164,-1.2836183917285449,-1.7772475250106328,-1.9693161666429675,I
0.8290000000000001,7.45000859918411,-6.765359866488774,7.05864761408838,-8.125378147774015,-9.238004263944333,-0.5819129100829734,-3.9796401421039915,-8.503307623446076,12.76852325805487,-1.1275516445318483,-1.7772475250106328,-1.9693161666429675,I
0.8232999877929691,-16.07698206645208,-7.3531431353571906,7.091553349051956,-7.941772298454133,-7.024321089518614,-2.19241956916727,-1.626663221849637,-7.142047286362956,12.555219129323156,-3.2916772056593744,-1.6252704418932593,-1.2946886235869777,I
0.831200012207031,0.8561333383727643,-7.304161244944005,7.10252192737315,-8.093631874231589,-5.113882185562168,1.3353569221602286,-1.7289665662085225,-7.015429651568212,9.155602062115442,-1.1795738935974138,-1.4732933587758854,-1.4159699796419893,I
0.831200012207031,6.1589717935891475,-7.304161244944005,7.10252192737315,-8.144433415659401,-12.543366812059446,-2.499182742326176,-1.7289665662085225,-7.015429651568212,12.468522010380557,-2.6570057670594758,-1.4732933587758854,-1.4159699796419893,I
0.822799987792969,7.591113412814467,-7.402125025770372,7.209465566004776,-8.179895789941435,-7.388214214081742,-1.6939294127840325,-2.3427866323618316,-9.009836128884551,13.987780352281888,-2.532152369302117,-1.8487661523599868,-1.3250089626007284,I
0.827099975585938,9.041890956318774,-7.304161244944005,7.203981276844178,-8.173950578925073,-7.873405046832588,-0.42853132350352663,-7.560257194664967,-8.85154959382631,14.312818450570077,-1.221191692849867,-1.5805712997999137,-1.0142254877097687,I
0.827099975585938,9.11539685483919,-7.304161244944005,7.203981276844178,-8.173957506575679,-7.873405046832588,-0.42853132350352663,-7.560257194664967,-8.85154959382631,14.31830236316092,-1.221191692849867,-1.5805712997999137,-1.0142254877097687,I
0.827099975585938,9.165604945838272,-7.304161244944005,7.203981276844178,-8.173396259906818,-7.873405046832588,-0.42853132350352663,-7.560257194664967,-8.85154959382631,14.325047300148793,-1.221191692849867,-1.5805712997999137,-1.0142254877097687,I
0.827099975585938,8.978594949134763,-7.304161244944005,7.203981276844178,-8.174143648714416,-7.873405046832588,-0.42853132350352663,-7.560257194664967,-8.85154959382631,14.338848734417958,-1.221191692849867,-1.5805712997999137,-1.0142254877097687,I
